machine,timestamp,createSeq,copied,ra,participantID,key,value
93,1411508618979,199,0,ls,900229338,tfb.alcDays90,0
93,1411508619026,200,0,ls,900229338,tfb.mjDays90,0
93,1411508619026,201,0,ls,900229338,tfb.tobDays90,0
93,1411508619026,202,0,ls,900229338,tfb.othDays90,0
93,1411508619027,203,0,ls,900229338,tfb.subsDays90,0
93,1411508619057,204,0,ls,900229338,tfb.mjOthDays90,0
93,1411508619058,205,0,ls,900229338,tfb.alcQuant90,0
93,1411508623950,206,0,ls,900229338,survey.start,assess
93,1411508631166,207,0,ls,900229338,survey.page.assess,ImpCutAlc
93,1411508641589,208,0,ls,900229338,assess.ImpCutAlc,8
93,1411508642963,209,0,ls,900229338,survey.page.assess,ConfCutAlc
93,1411508644276,210,0,ls,900229338,assess.ConfCutAlc,7
93,1411508645150,211,0,ls,900229338,survey.page.assess,ReadyCutAlc
93,1411508659025,212,0,ls,900229338,survey.page.assess,!back
93,1411508666527,213,0,ls,900229338,survey.page.assess,!back
93,1411508670276,214,0,ls,900229338,survey.page.assess,ConfCutAlc
93,1411508677604,215,0,ls,900229338,survey.page.assess,!back
93,1411508717979,216,0,ls,900229338,survey.page.assess,ConfCutAlc
93,1411508721198,217,0,ls,900229338,survey.page.assess,ReadyCutAlc
93,1411508867049,218,0,ls,900229338,survey.page.assess,ImpCutTob
93,1411508869823,219,0,ls,900229338,survey.page.assess,!back
93,1411508870416,220,0,ls,900229338,survey.page.assess,!back
93,1411508872260,221,0,ls,900229338,survey.page.assess,ReadyCutAlc
93,1411508919667,222,0,ls,900229338,assess.ReadyCutAlc,7
93,1411508920463,223,0,ls,900229338,survey.page.assess,ImpCutTob
93,1411508923182,224,0,ls,900229338,assess.ImpCutTob,5
93,1411508923838,225,0,ls,900229338,survey.page.assess,ConfCutTob
93,1411508924869,226,0,ls,900229338,assess.ConfCutTob,5
93,1411508925418,227,0,ls,900229338,survey.page.assess,ReadyCutTob
93,1411508926104,228,0,ls,900229338,assess.ReadyCutTob,5
93,1411508926666,229,0,ls,900229338,survey.page.assess,DAlcSchool1
93,1411508927277,230,0,ls,900229338,assess.DAlcSchool1,Yes
93,1411509061792,231,0,ls,900229338,survey.page.assess,DAlcSchool2
93,1411509084166,232,0,ls,900229338,assess.DAlcSchool2,No
93,1411509095776,233,0,ls,900229338,survey.page.assess,DAlcSchool3
93,1411509114730,234,0,ls,900229338,assess.DAlcSchool3,No
93,1411509115979,235,0,ls,900229338,survey.page.assess,DAlcTrouble1
93,1411509116980,236,0,ls,900229338,assess.DAlcTrouble1,Yes
93,1411509117494,237,0,ls,900229338,survey.page.assess,DAlcArgue1
93,1411509118182,238,0,ls,900229338,assess.DAlcArgue1,No
93,1411509118776,239,0,ls,900229338,survey.page.assess,DAlcFriend1
93,1411509119542,240,0,ls,900229338,assess.DAlcFriend1,Yes
93,1411509120057,241,0,ls,900229338,survey.page.assess,DAlcFriend2
93,1411509120979,242,0,ls,900229338,assess.DAlcFriend2,No
93,1411509121698,243,0,ls,900229338,survey.page.assess,DAlcFight1
93,1411509124135,244,0,ls,900229338,survey.page.assess,!back
93,1411509124965,245,0,ls,900229338,survey.page.assess,!back
93,1411509127275,246,0,ls,900229338,survey.page.assess,DAlcFriend2
93,1411509130573,247,0,ls,900229338,survey.page.assess,DAlcFight1
93,1411509133307,248,0,ls,900229338,assess.DAlcFight1,No
93,1411509133776,249,0,ls,900229338,survey.page.assess,DAlcHurt1
93,1411509135229,250,0,ls,900229338,assess.DAlcHurt1,Yes
93,1411509135651,251,0,ls,900229338,survey.page.assess,DAlcHurt2
93,1411509146776,252,0,ls,900229338,assess.DAlcHurt2,No
93,1411509153447,253,0,ls,900229338,survey.page.assess,DAlcPolice1
93,1411509157182,254,0,ls,900229338,assess.DAlcPolice1,Yes
93,1411509157776,255,0,ls,900229338,survey.page.assess,DAlcPolice2
93,1411509158401,256,0,ls,900229338,assess.DAlcPolice2,No
93,1411509158902,257,0,ls,900229338,survey.page.assess,DAlcOften
93,1411509159589,258,0,ls,900229338,assess.DAlcOften,Yes
93,1411509160135,259,0,ls,900229338,survey.page.assess,DAlcYrQuitTry1
93,1411509162198,260,0,ls,900229338,survey.page.assess,!back
93,1411509162791,261,0,ls,900229338,survey.page.assess,!back
93,1411509163322,262,0,ls,900229338,survey.page.assess,!back
93,1411509168651,263,0,ls,900229338,survey.page.assess,DAlcPolice2
93,1411509168932,264,0,ls,900229338,survey.page.assess,DAlcOften
93,1411509169964,265,0,ls,900229338,survey.page.assess,!back
93,1411509190058,266,0,ls,900229338,survey.page.assess,DAlcOften
93,1411509192854,267,0,ls,900229338,survey.page.assess,DAlcYrQuitTry1
93,1411509195494,268,0,ls,900229338,assess.DAlcYrQuitTry1,No
93,1411509195886,269,0,ls,900229338,survey.page.assess,DAlcYrQuit
93,1411509196995,270,0,ls,900229338,assess.DAlcYrQuit,Yes
93,1411509197588,271,0,ls,900229338,survey.page.assess,DAlcYrToler1
93,1411509198245,272,0,ls,900229338,assess.DAlcYrToler1,No
93,1411509198635,273,0,ls,900229338,survey.page.assess,DAlcYrToler2
93,1411509203511,274,0,ls,900229338,survey.page.assess,!back
93,1411509211964,275,0,ls,900229338,survey.page.assess,DAlcYrToler2
93,1411509257823,276,0,ls,900229338,survey.page.assess,!back
93,1411509259603,277,0,ls,900229338,survey.page.assess,DAlcYrToler2
93,1411509384672,278,0,ls,900229338,survey.start,assess
93,1411509388901,279,0,ls,900229338,assess.DAlcYrToler2,No
93,1411509389541,280,0,ls,900229338,survey.page.assess,DAlcYrHangov
93,1411509390635,281,0,ls,900229338,assess.DAlcYrHangov,No
93,1411509391104,282,0,ls,900229338,survey.page.assess,DAlcYrTime
93,1411509391635,283,0,ls,900229338,assess.DAlcYrTime,No
93,1411509392041,284,0,ls,900229338,survey.page.assess,DAlcYrPlan
93,1411509392588,285,0,ls,900229338,assess.DAlcYrPlan,No
93,1411509392980,286,0,ls,900229338,survey.page.assess,DAlcYrUrge
93,1411509393463,287,0,ls,900229338,assess.DAlcYrUrge,No
93,1411509394010,288,0,ls,900229338,survey.page.assess,DAlcThink
93,1411509394979,289,0,ls,900229338,assess.DAlcThink,No
93,1411509395338,290,0,ls,900229338,survey.page.assess,DAlcYrActivity
93,1411509396323,291,0,ls,900229338,assess.DAlcYrActivity,No
93,1411509396792,292,0,ls,900229338,survey.page.assess,DAlcYrHealth1
93,1411509397417,293,0,ls,900229338,assess.DAlcYrHealth1,No
93,1411509397760,294,0,ls,900229338,survey.page.assess,DAlcYrSad1
93,1411509398339,295,0,ls,900229338,assess.DAlcYrSad1,No
93,1411509398823,296,0,ls,900229338,survey.page.assess,DAlcYrSick
93,1411509984416,297,0,ls,900229338,assess.DAlcYrSick,Yes
93,1411509985714,298,0,ls,900229338,survey.page.assess,DAlcYrWorry
93,1411509988886,299,0,ls,900229338,assess.DAlcYrWorry,No
93,1411509990229,300,0,ls,900229338,survey.page.assess,DAlcYrRestless
93,1411509993104,301,0,ls,900229338,assess.DAlcYrRestless,Yes
93,1411509994260,302,0,ls,900229338,survey.page.assess,DAlcYrHeart
93,1411509995198,303,0,ls,900229338,assess.DAlcYrHeart,Yes
93,1411509995698,304,0,ls,900229338,survey.page.assess,DAlcYrVomit
93,1411509996245,305,0,ls,900229338,assess.DAlcYrVomit,Yes
93,1411509996667,306,0,ls,900229338,survey.page.assess,DAlcYrSleep
93,1411509997229,307,0,ls,900229338,assess.DAlcYrSleep,Yes
93,1411509997683,308,0,ls,900229338,survey.page.assess,DAlcYrHead
93,1411509998166,309,0,ls,900229338,assess.DAlcYrHead,Yes
93,1411509998604,310,0,ls,900229338,survey.page.assess,DAlcYrSweat
93,1411509999120,311,0,ls,900229338,assess.DAlcYrSweat,Yes
93,1411509999526,312,0,ls,900229338,survey.page.assess,DAlcYrSeizure
93,1411510000011,313,0,ls,900229338,assess.DAlcYrSeizure,Yes
93,1411510000432,314,0,ls,900229338,survey.page.assess,DAlcYrShake
93,1411510000932,315,0,ls,900229338,assess.DAlcYrShake,Yes
93,1411510001401,316,0,ls,900229338,survey.page.assess,DAlcYrHear
93,1411510002058,317,0,ls,900229338,assess.DAlcYrHear,Yes
93,1411510002463,318,0,ls,900229338,survey.page.assess,DAlcYrSickUse
93,1411510002902,319,0,ls,900229338,assess.DAlcYrSickUse,Yes
93,1411510003510,320,0,ls,900229338,survey.page.assess,DAlcYrCaretaker1
93,1411510452963,321,0,ls,900229338,assess.DAlcYrCaretaker1,Yes
93,1411510454058,322,0,ls,900229338,survey.page.assess,DAlcYrCaretaker2
93,1411510455933,323,0,ls,900229338,assess.DAlcYrCaretaker2,"A lot of the time"
93,1411510456416,324,0,ls,900229338,survey.page.assess,DAlcYrFamily1
93,1411510457182,325,0,ls,900229338,assess.DAlcYrFamily1,Yes
93,1411510457651,326,0,ls,900229338,survey.page.assess,DAlcYrFamily2
93,1411510458231,327,0,ls,900229338,assess.DAlcYrFamily2,"A lot of the time"
93,1411510458620,328,0,ls,900229338,survey.page.assess,DAlcYrFriends1
93,1411510459230,329,0,ls,900229338,assess.DAlcYrFriends1,Yes
93,1411510459760,330,0,ls,900229338,survey.page.assess,DAlcYrFriends2
93,1411510460385,331,0,ls,900229338,assess.DAlcYrFriends2,"A lot of the time"
93,1411510460775,332,0,ls,900229338,survey.page.assess,DAlcYrSchool1
93,1411510461666,333,0,ls,900229338,assess.DAlcYrSchool1,Yes
93,1411510462182,334,0,ls,900229338,survey.page.assess,DAlcYrSchool2
93,1411510462840,335,0,ls,900229338,assess.DAlcYrSchool2,"Very bad"
93,1411510463276,336,0,ls,900229338,survey.page.assess,DAlcYrTeach1
93,1411510464168,337,0,ls,900229338,assess.DAlcYrTeach1,Yes
93,1411510464682,338,0,ls,900229338,survey.page.assess,DAlcYrTeach2
93,1411510465433,339,0,ls,900229338,assess.DAlcYrTeach2,"A lot of the time"
93,1411510465902,340,0,ls,900229338,survey.page.assess,DAlcYrUpset1
93,1411510468136,341,0,ls,900229338,assess.DAlcYrUpset1,Yes
93,1411510468635,342,0,ls,900229338,survey.page.assess,DAlcYrUpset2
93,1411510469417,343,0,ls,900229338,assess.DAlcYrUpset2,"Very bad"
93,1411510469871,344,0,ls,900229338,survey.page.assess,DAlHospital
93,1411510470682,345,0,ls,900229338,assess.DAlHospital,Yes
93,1411510471229,346,0,ls,900229338,survey.page.assess,DAlApp
93,1411510471963,347,0,ls,900229338,assess.DAlApp,Yes
93,1411510472401,348,0,ls,900229338,survey.page.assess,DAlcYrMeeting
93,1411510473120,349,0,ls,900229338,assess.DAlcYrMeeting,Yes
93,1411510473900,350,0,ls,900229338,survey.page.assess,AuOften
93,1411510483901,351,0,ls,900229338,assess.AuOften,"2-4 times a month"
93,1411510484291,352,0,ls,900229338,survey.page.assess,AuNumDrinks
93,1411510487307,353,0,ls,900229338,assess.AuNumDrinks,"3 or 4"
93,1411510489620,354,0,ls,900229338,survey.page.assess,AuSixOcc
93,1411510492886,355,0,ls,900229338,assess.AuSixOcc,"Monthly or less"
93,1411510493541,356,0,ls,900229338,survey.page.assess,AuUnableStop
93,1411510494510,357,0,ls,900229338,assess.AuUnableStop,Never
93,1411510495135,358,0,ls,900229338,survey.page.assess,AuFailExpec
93,1411510495901,359,0,ls,900229338,assess.AuFailExpec,"2-4 times a month"
93,1411510496323,360,0,ls,900229338,survey.page.assess,AuNeed
93,1411510497027,361,0,ls,900229338,assess.AuNeed,"2-3 times a week"
93,1411510497494,362,0,ls,900229338,survey.page.assess,AuGuilt
93,1411510498276,363,0,ls,900229338,assess.AuGuilt,"Monthly or less"
93,1411510498807,364,0,ls,900229338,survey.page.assess,AuRememb
93,1411510499870,365,0,ls,900229338,assess.AuRememb,"2-3 times a week"
93,1411510500401,366,0,ls,900229338,survey.page.assess,AuInjury
93,1411510505072,367,0,ls,900229338,assess.AuInjury,"Yes, but not in the  PAST 12 MONTHS"
93,1411510505511,368,0,ls,900229338,survey.page.assess,AuConcern
93,1411510506246,369,0,ls,900229338,assess.AuConcern,"Yes, but not in the  PAST 12 MONTHS"
93,1411510506635,370,0,ls,900229338,survey.page.assess,HonTriedQuit
93,1411510510182,371,0,ls,900229338,assess.HonTriedQuit,No
93,1411510511995,372,0,ls,900229338,survey.page.assess,HonHardQuit
93,1411510513026,373,0,ls,900229338,assess.HonHardQuit,No
93,1411510513714,374,0,ls,900229338,survey.page.assess,HonAddicted
93,1411510514480,375,0,ls,900229338,assess.HonAddicted,No
93,1411510515026,376,0,ls,900229338,survey.page.assess,HonCrave
93,1411510515682,377,0,ls,900229338,assess.HonCrave,No
93,1411510516168,378,0,ls,900229338,survey.page.assess,HonNeed
93,1411510516824,379,0,ls,900229338,assess.HonNeed,No
93,1411510517229,380,0,ls,900229338,survey.page.assess,HonPlace
93,1411510517682,381,0,ls,900229338,assess.HonPlace,No
93,1411510518041,382,0,ls,900229338,survey.page.assess,HonConcentrate
93,1411510518744,383,0,ls,900229338,assess.HonConcentrate,Yes
93,1411510519198,384,0,ls,900229338,survey.page.assess,HonIrritable
93,1411510519838,385,0,ls,900229338,assess.HonIrritable,No
93,1411510520276,386,0,ls,900229338,survey.page.assess,HonUrge
93,1411510520854,387,0,ls,900229338,assess.HonUrge,No
93,1411510521572,388,0,ls,900229338,survey.page.assess,HonRestless
93,1411510521948,389,0,ls,900229338,assess.HonRestless,Yes
93,1411510522339,390,0,ls,900229338,survey.page.assess,90UseHurt
93,1411510528104,391,0,ls,900229338,assess.90UseHurt,Twice
93,1411510528417,392,0,ls,900229338,survey.page.assess,90PaySteal
93,1411510529168,393,0,ls,900229338,assess.90PaySteal,Once
93,1411510529494,394,0,ls,900229338,survey.page.assess,90PayFavor
93,1411510529995,395,0,ls,900229338,assess.90PayFavor,Twice
93,1411510530292,396,0,ls,900229338,survey.page.assess,90PaySold
93,1411510530620,397,0,ls,900229338,assess.90PaySold,Once
93,1411510530995,398,0,ls,900229338,survey.page.assess,90PayIllegal
93,1411510531260,399,0,ls,900229338,assess.90PayIllegal,Twice
93,1411510531666,400,0,ls,900229338,assess.90PayIllegal,Once
93,1411510532073,401,0,ls,900229338,survey.page.assess,90UseAccident
93,1411510532495,402,0,ls,900229338,assess.90UseAccident,Twice
93,1411510532995,403,0,ls,900229338,survey.page.assess,90UseFight
93,1411510534588,404,0,ls,900229338,assess.90UseFight,Once
93,1411510535010,405,0,ls,900229338,survey.page.assess,90UseSchool
93,1411510535869,406,0,ls,900229338,assess.90UseSchool,Once
93,1411510536245,407,0,ls,900229338,survey.page.assess,90UseTrouble
93,1411510536650,408,0,ls,900229338,assess.90UseTrouble,Twice
93,1411510536995,409,0,ls,900229338,survey.page.assess,90UseCrime
93,1411510537418,410,0,ls,900229338,assess.90UseCrime,Once
93,1411510537854,411,0,ls,900229338,survey.page.assess,90UseAbsence
93,1411510538589,412,0,ls,900229338,assess.90UseAbsence,Twice
93,1411510539026,413,0,ls,900229338,survey.page.assess,FrAlc
93,1411510539651,414,0,ls,900229338,assess.FrAlc,Some
93,1411510540027,415,0,ls,900229338,survey.page.assess,FrTob
93,1411510554542,416,0,ls,900229338,survey.page.assess,!back
93,1411510642885,417,0,ls,900229338,survey.page.assess,FrTob
93,1411510646682,418,0,ls,900229338,assess.FrTob,"A few"
93,1411510647042,419,0,ls,900229338,survey.page.assess,FrMJ
93,1411510647557,420,0,ls,900229338,assess.FrMJ,Some
93,1411510647994,421,0,ls,900229338,survey.page.assess,FrRx
93,1411510648557,422,0,ls,900229338,assess.FrRx,Some
93,1411510648979,423,0,ls,900229338,survey.page.assess,FrMedAmount
93,1411510649698,424,0,ls,900229338,assess.FrMedAmount,"A few"
93,1411510650057,425,0,ls,900229338,survey.page.assess,FrDrug
93,1411510650760,426,0,ls,900229338,assess.FrDrug,Some
93,1411510651292,427,0,ls,900229338,survey.page.assess,90RideDrink
93,1411510653370,428,0,ls,900229338,assess.90RideDrink,Twice
93,1411510653807,429,0,ls,900229338,survey.page.assess,90RideDrug
93,1411510654479,430,0,ls,900229338,assess.90RideDrug,Twice
93,1411510654994,431,0,ls,900229338,survey.page.assess,90RideAdult
93,1411510655745,432,0,ls,900229338,assess.90RideAdult,Yes
93,1411510658479,433,0,ls,900229338,survey.page.assess,90RidePeer
93,1411510659385,434,0,ls,900229338,assess.90RidePeer,No
93,1411510659823,435,0,ls,900229338,survey.page.assess,90RideFamily
93,1411510660730,436,0,ls,900229338,assess.90RideFamily,Yes
93,1411510661369,437,0,ls,900229338,survey.page.assess,12DriveAlc
93,1411510662760,438,0,ls,900229338,survey.page.assess,!back
93,1411510708729,439,0,ls,900229338,survey.page.assess,12DriveAlc
93,1411510710917,440,0,ls,900229338,assess.12DriveAlc,3
93,1411510711510,441,0,ls,900229338,survey.page.assess,"12Drive Drugs"
93,1411510713026,442,0,ls,900229338,assess.12DriveDrugs,4
93,1411510713604,443,0,ls,900229338,survey.page.assess,PHCigOcc
93,1411510715026,444,0,ls,900229338,assess.PHCigOcc,"Moderate Risk"
93,1411510715510,445,0,ls,900229338,survey.page.assess,PHCigReg
93,1411510716228,446,0,ls,900229338,assess.PHCigReg,"Slight Risk"
93,1411510716619,447,0,ls,900229338,survey.page.assess,PHAlcOcc
93,1411510717183,448,0,ls,900229338,assess.PHAlcOcc,"Moderate Risk"
93,1411510717589,449,0,ls,900229338,survey.page.assess,PHAlcReg
93,1411510718262,450,0,ls,900229338,assess.PHAlcReg,"Slight Risk"
93,1411510718979,451,0,ls,900229338,survey.page.assess,PHAlcBinge
93,1411510719635,452,0,ls,900229338,assess.PHAlcBinge,"Slight Risk"
93,1411510720012,453,0,ls,900229338,survey.page.assess,PHMJOcc
93,1411510720526,454,0,ls,900229338,assess.PHMJOcc,"Moderate Risk"
93,1411510720994,455,0,ls,900229338,survey.page.assess,PHMJReg
93,1411510721541,456,0,ls,900229338,assess.PHMJReg,"Slight Risk"
93,1411510721885,457,0,ls,900229338,survey.page.assess,PHSniffReg
93,1411510722995,458,0,ls,900229338,assess.PHSniffReg,"Moderate Risk"
93,1411510723620,459,0,ls,900229338,survey.page.assess,PHRxReg
93,1411510724089,460,0,ls,900229338,assess.PHRxReg,"Moderate Risk"
93,1411510724479,461,0,ls,900229338,survey.page.assess,PHRideOnce
93,1411510725214,462,0,ls,900229338,assess.PHRideOnce,"Slight Risk"
93,1411510725619,463,0,ls,900229338,survey.page.assess,PHRideSeveral
93,1411510726010,464,0,ls,900229338,assess.PHRideSeveral,"Moderate Risk"
93,1411510726432,465,0,ls,900229338,survey.page.assess,PHDriveOnce
93,1411510726949,466,0,ls,900229338,assess.PHDriveOnce,"Slight Risk"
93,1411510727385,467,0,ls,900229338,survey.page.assess,PHDriveSeveral
93,1411510727792,468,0,ls,900229338,assess.PHDriveSeveral,"Moderate Risk"
93,1411510728291,469,0,ls,900229338,survey.page.assess,HaveSib
93,1411510730635,470,0,ls,900229338,assess.HaveSib,No
93,1411510731182,471,0,ls,900229338,survey.page.assess,ParentHigh
93,1411510733275,472,0,ls,900229338,assess.ParentHigh,Agree
93,1411510734354,473,0,ls,900229338,survey.page.assess,!back
93,1411510735760,474,0,ls,900229338,assess.HaveSib,Yes
93,1411510736182,475,0,ls,900229338,survey.page.assess,SibAlcHigh
93,1411510738324,476,0,ls,900229338,assess.SibAlcHigh,Agree
93,1411510738854,477,0,ls,900229338,survey.page.assess,SibMJ
93,1411510739558,478,0,ls,900229338,assess.SibMJ,Agree
93,1411510739979,479,0,ls,900229338,survey.page.assess,SibTob
93,1411510740573,480,0,ls,900229338,assess.SibTob,Disagree
93,1411510740963,481,0,ls,900229338,survey.page.assess,SibAlcDrugSch
93,1411510741494,482,0,ls,900229338,assess.SibAlcDrugSch,Agree
93,1411510741916,483,0,ls,900229338,survey.page.assess,SibDrugTogether
93,1411510742496,484,0,ls,900229338,assess.SibDrugTogether,Disagree
93,1411510742900,485,0,ls,900229338,survey.page.assess,ParentHigh
93,1411510744745,486,0,ls,900229338,survey.page.assess,ParentTob
93,1411510745963,487,0,ls,900229338,assess.ParentTob,Agree
93,1411510748339,488,0,ls,900229338,survey.page.assess,ParentAlc
93,1411510749119,489,0,ls,900229338,assess.ParentAlc,Agree
93,1411510749510,490,0,ls,900229338,survey.page.assess,ParentWorry
93,1411510750229,491,0,ls,900229338,assess.ParentWorry,Disagree
93,1411510750572,492,0,ls,900229338,survey.page.assess,ParentNeedTreat
93,1411510751088,493,0,ls,900229338,assess.ParentNeedTreat,Agree
93,1411510751432,494,0,ls,900229338,survey.page.assess,PSCFidgety
93,1411510931026,495,0,ls,900229338,assess.PSCFidgety,Never
93,1411510931746,496,0,ls,900229338,survey.page.assess,PSCSad
93,1411510932683,497,0,ls,900229338,assess.PSCSad,Often
93,1411510933057,498,0,ls,900229338,survey.page.assess,PSCDaydream
93,1411510933527,499,0,ls,900229338,assess.PSCDaydream,Never
93,1411510933995,500,0,ls,900229338,survey.page.assess,PSCRefuse
93,1411510934495,501,0,ls,900229338,assess.PSCRefuse,Sometimes
93,1411510934885,502,0,ls,900229338,survey.page.assess,PSCUnderstand
93,1411510935386,503,0,ls,900229338,assess.PSCUnderstand,Never
93,1411510935807,504,0,ls,900229338,survey.page.assess,PSCHopeless
93,1411510936307,505,0,ls,900229338,assess.PSCHopeless,Often
93,1411510936682,506,0,ls,900229338,survey.page.assess,PSCConcentrating
93,1411510937167,507,0,ls,900229338,assess.PSCConcentrating,Never
93,1411510937682,508,0,ls,900229338,survey.page.assess,PSCFight
93,1411510938119,509,0,ls,900229338,assess.PSCFight,Often
93,1411510938619,510,0,ls,900229338,survey.page.assess,PSCDown
93,1411510939135,511,0,ls,900229338,assess.PSCDown,Sometimes
93,1411510939666,512,0,ls,900229338,survey.page.assess,PSCBlame
93,1411510940198,513,0,ls,900229338,assess.PSCBlame,Often
93,1411510940666,514,0,ls,900229338,survey.page.assess,PSCFun
93,1411510941213,515,0,ls,900229338,assess.PSCFun,Often
93,1411510941666,516,0,ls,900229338,survey.page.assess,PSCListen
93,1411510942119,517,0,ls,900229338,assess.PSCListen,Sometimes
93,1411510942573,518,0,ls,900229338,survey.page.assess,PSCMotor
93,1411510943042,519,0,ls,900229338,assess.PSCMotor,Sometimes
93,1411510943526,520,0,ls,900229338,survey.page.assess,PSCTease
93,1411510944041,521,0,ls,900229338,assess.PSCTease,Never
93,1411510944557,522,0,ls,900229338,survey.page.assess,PSCWorry
93,1411510945838,523,0,ls,900229338,assess.PSCWorry,Often
93,1411510946369,524,0,ls,900229338,survey.page.assess,PSCThings
93,1411510946979,525,0,ls,900229338,assess.PSCThings,Never
93,1411510947494,526,0,ls,900229338,survey.page.assess,PSCDistract
93,1411510948026,527,0,ls,900229338,assess.PSCDistract,Sometimes
93,1411510948416,528,0,ls,900229338,survey.page.assess,Forgiveness1
93,1411510958167,529,0,ls,900229338,assess.Forgiveness1,Seldom
93,1411510958541,530,0,ls,900229338,survey.page.assess,Forgiveness2
93,1411510959495,531,0,ls,900229338,assess.Forgiveness2,Seldom
93,1411510959776,532,0,ls,900229338,survey.page.assess,Forgiveness3
93,1411510960573,533,0,ls,900229338,assess.Forgiveness3,Often
93,1411510960885,534,0,ls,900229338,survey.page.assess,Forgiveness4
93,1411510961573,535,0,ls,900229338,assess.Forgiveness4,Seldom
93,1411510962058,536,0,ls,900229338,survey.page.assess,Forgiveness5
93,1411510962745,537,0,ls,900229338,assess.Forgiveness5,Seldom
93,1411510963057,538,0,ls,900229338,survey.page.assess,Forgiveness6
93,1411510963699,539,0,ls,900229338,assess.Forgiveness6,Often
93,1411510964089,540,0,ls,900229338,survey.page.assess,Forgiveness7
93,1411510964775,541,0,ls,900229338,assess.Forgiveness7,Seldom
93,1411510965135,542,0,ls,900229338,survey.page.assess,Forgiveness8
93,1411510966292,543,0,ls,900229338,assess.Forgiveness8,Often
93,1411510968339,544,0,ls,900229338,survey.page.assess,Forgiveness9
93,1411510970307,545,0,ls,900229338,assess.Forgiveness9,Seldom
93,1411510970697,546,0,ls,900229338,survey.page.assess,Forgiveness10
93,1411510971559,547,0,ls,900229338,assess.Forgiveness10,Often
93,1411510971994,548,0,ls,900229338,survey.page.assess,Forgiveness11
93,1411510972604,549,0,ls,900229338,assess.Forgiveness11,Seldom
93,1411510973104,550,0,ls,900229338,survey.page.assess,Forgiveness12
93,1411510973807,551,0,ls,900229338,assess.Forgiveness12,Never
93,1411510974277,552,0,ls,900229338,survey.page.assess,Forgiveness13
93,1411510974822,553,0,ls,900229338,assess.Forgiveness13,Often
93,1411510975213,554,0,ls,900229338,survey.page.assess,Forgiveness14
93,1411510975699,555,0,ls,900229338,assess.Forgiveness14,"A lot like me"
93,1411510985713,556,0,ls,900229338,survey.page.assess,Forgiveness15
93,1411510986369,557,0,ls,900229338,assess.Forgiveness15,"A lot like me"
93,1411510986713,558,0,ls,900229338,survey.page.assess,Forgiveness16
93,1411510987168,559,0,ls,900229338,assess.Forgiveness16,"Somewhat like me"
93,1411510988870,560,0,ls,900229338,survey.start,post
93,1411557959323,561,0,ls,900239326,id,900239326
93,1411557959370,562,0,ls,900239326,site,TST
93,1411557959417,563,0,ls,900239326,status,"00No Demograhics"
93,1411557984745,564,0,ls,900229338,post.DrSee,No
93,1411557986510,565,0,ls,900229338,survey.page.post,DrPrior
93,1411558001557,566,0,ls,900229338,survey.page.post,!back
93,1411558004402,567,0,ls,900229338,post.DrSee,Yes
93,1411558005588,568,0,ls,900229338,survey.page.post,DrPrior
93,1411558007464,569,0,ls,900229338,survey.page.post,!back
93,1411566044287,0,0,ls,900229338,survey.start,post
93,1411584080552,0,0,ls,900019312,survey.start,contact
93,1411584092256,1,0,ls,900019312,contact.doctor,Yes
93,1411584108990,2,0,ls,900019312,contact.doctor,No
93,1411584117990,3,0,ls,900019312,survey.page.contact,schoolGrade
93,1411584121615,4,0,ls,900019312,survey.page.contact,!back
93,1411584137193,5,0,ls,900019312,survey.page.contact,schoolGrade
93,1411584237007,6,0,ls,900249383,id,900249383
93,1411584237007,7,0,ls,900249383,site,TST
93,1411584237085,8,0,ls,900249383,status,"00No Demograhics"
93,1411584248038,9,0,ls,900249383,survey.start,demographics
93,1411584252554,11,0,ls,900249383,demographics.fname,l1
93,1411584256038,12,0,ls,900249383,demographics.lname,s
93,1411584259616,13,0,ls,900249383,demographics.mrn,1
93,1411584262349,14,0,ls,900249383,demographics.dob,
93,1411584262569,15,0,ls,900249383,demographics.dob,
93,1411584263146,16,0,ls,900249383,demographics.dob,
93,1411584263209,17,0,ls,900249383,demographics.dob,
93,1411584263897,18,0,ls,900249383,demographics.dob,
93,1411584264131,19,0,ls,900249383,demographics.dob,
93,1411584264912,20,0,ls,900249383,demographics.dob,
93,1411584265631,21,0,ls,900249383,demographics.dob,
93,1411584267788,22,0,ls,900249383,demographics.dob,
93,1411584268646,23,0,ls,900249383,demographics.dob,
93,1411584269318,24,0,ls,900249383,demographics.dob,
93,1411584270006,25,0,ls,900249383,demographics.dob,
93,1411584270444,26,0,ls,900249383,demographics.dob,2000-12-12
93,1411584273115,27,0,ls,900249383,demographics.gender,Male
93,1411584274225,28,0,ls,900249383,demographics.established,No
93,1411584275053,29,0,ls,900249383,demographics.mailed,Yes
93,1411584275740,30,0,ls,900249383,demographics.emailed,No
93,1411584276787,31,0,ls,900249383,demographics.phoned,No
93,1411584287943,32,0,ls,900249383,survey.page.demographics,!back
93,1411584476521,0,0,ls,900249383,survey.start,demographics
93,1411584481912,1,0,ls,900249383,survey.start,demographics
93,1411584525272,2,0,ls,900249383,survey.start,demographics
93,1411584594256,4,0,ls,900259361,site,TST
93,1411584594256,3,0,ls,900259361,id,900259361
93,1411584594257,5,0,ls,900259361,status,"00No Demograhics"
93,1411584602693,6,0,ls,900259361,survey.start,demographics
